Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
342,Josh Okogie,26,2TM,SG,40,7,625,7.4,16.7,.443,2.5,7.3,.348,4.9,9.5,.517,.519,5.0,6.7,.741,3.6,5.4,8.9,2.6,3.8,1.4,2.4,3.7,22.3,114,113,,okogijo01
343,Jeff Dowtin Jr.,27,PHI,PG,41,3,621,8.9,18.3,.487,2.2,5.6,.400,6.7,12.7,.525,.548,2.6,3.6,.733,1.0,3.8,4.8,6.2,1.9,1.0,1.2,2.3,22.6,122,120,,dowtije01
344,Daniel Theis,32,NOP,C,38,9,621,4.8,10.1,.473,0.7,2.9,.243,4.1,7.2,.565,.508,2.4,2.9,.838,3.4,9.4,12.8,4.7,1.4,1.6,1.9,5.5,12.6,119,118,,theisda01
345,Cory Joseph,33,ORL,PG,50,16,612,5.1,12.6,.403,3.2,8.7,.364,1.9,3.8,.489,.529,1.1,1.5,.778,1.4,4.7,6.0,5.9,2.1,0.3,1.5,4.1,14.4,118,111,,josepco01
346,Zeke Nnaji,24,DEN,PF,57,4,608,5.5,11.2,.496,1.3,4.1,.327,4.2,7.0,.596,.557,2.1,3.5,.614,2.6,4.5,7.1,1.8,2.0,3.0,1.1,4.9,14.6,120,114,,nnajize01
347,Kessler Edwards,24,DAL,SF,40,18,608,5.3,10.7,.496,1.8,4.3,.407,3.6,6.4,.556,.578,1.0,1.0,.923,1.8,7.4,9.1,3.3,1.5,1.6,1.3,4.9,13.4,122,115,,edwarke02
348,Pat Connaughton,32,MIL,SG,41,1,603,6.7,14.2,.469,2.1,6.5,.321,4.6,7.7,.594,.542,1.9,2.5,.774,1.5,7.2,8.7,5.6,0.7,0.9,1.9,3.6,17.3,116,115,,connapa01
349,Ajay Mitchell,22,OKC,SG,36,1,597,7.3,14.8,.495,1.8,4.8,.383,5.5,10.0,.548,.557,2.3,2.8,.829,1.4,4.0,5.5,5.1,2.0,0.3,2.3,5.5,18.8,117,111,,mitchaj01
350,Brandon Ingram,27,NOP,SF,18,18,595,12.6,27.1,.465,3.5,9.4,.374,9.1,17.7,.514,.530,3.8,4.5,.855,1.4,6.8,8.1,7.6,1.3,0.9,5.6,3.7,32.6,104,121,,ingrabr01
351,Jared McCain,20,PHI,SG,23,8,592,10.5,22.8,.460,4.2,11.1,.383,6.2,11.7,.532,.553,4.1,4.7,.875,1.1,3.6,4.7,5.0,1.2,0.0,3.1,3.1,29.3,113,123,ROY-7,mccaija01
352,Cam Reddish,25,LAL,SF,33,8,589,3.2,7.9,.404,1.1,3.9,.277,2.1,3.9,.532,.473,1.3,2.2,.615,1.4,4.1,5.5,1.8,2.8,0.8,1.0,3.6,8.8,106,114,,reddica01
353,Jae'Sean Tate,29,HOU,SF,52,2,588,5.8,12.3,.473,1.3,3.8,.348,4.5,8.4,.529,.527,2.6,3.9,.681,4.1,5.5,9.7,3.9,2.2,0.6,1.8,6.8,15.6,122,111,,tateja01
354,Olivier-Maxence Prosper,22,DAL,PF,52,4,584,5.8,14.4,.402,1.0,4.2,.235,4.8,10.2,.472,.437,4.1,6.3,.645,3.6,6.8,10.4,3.3,2.2,0.5,1.2,2.3,16.6,111,116,,prospol01
355,Jarred Vanderbilt,25,LAL,PF,36,2,581,5.0,10.2,.488,0.8,2.7,.281,4.2,7.5,.562,.525,1.7,3.0,.556,5.8,9.7,15.4,3.5,3.0,0.8,2.5,5.7,12.4,115,110,,vandeja01
356,Joel Embiid,30,PHI,C,19,19,574,12.0,27.1,.444,2.0,6.6,.299,10.0,20.4,.492,.481,12.8,14.5,.882,3.1,10.2,13.3,7.3,1.2,1.5,5.3,3.6,38.8,114,116,,embiijo01
357,Monte Morris,29,PHO,PG,45,0,571,7.2,16.9,.426,2.7,7.4,.360,4.5,9.4,.477,.505,3.1,3.6,.857,1.0,4.8,5.8,6.3,1.7,0.3,1.8,2.0,20.2,115,121,,morrimo01
358,Moritz Wagner,27,ORL,C,30,1,564,12.4,22.1,.562,2.4,6.6,.360,10.0,15.4,.649,.616,7.0,9.7,.718,3.5,9.6,13.1,3.7,2.1,1.1,4.3,4.9,34.2,118,108,,wagnemo01
359,Malcolm Brogdon,32,WAS,PG,24,13,564,8.8,20.2,.433,1.3,4.7,.286,7.4,15.5,.478,.467,6.8,7.8,.880,1.8,5.9,7.7,8.3,1.1,0.4,3.2,2.5,25.7,113,121,,brogdma01
360,John Konchar,28,MEM,SG,46,4,558,3.4,7.6,.451,1.9,5.2,.371,1.5,2.4,.621,.577,0.6,0.7,.875,3.1,9.5,12.6,3.5,2.5,1.2,1.3,2.7,9.3,128,110,,konchjo01
361,Dwight Powell,33,DAL,C,55,3,551,3.7,5.4,.689,0.2,0.4,.400,3.5,4.9,.714,.705,2.5,3.8,.651,4.1,6.2,10.4,4.8,1.6,1.8,1.6,6.6,10.0,144,115,,poweldw01
362,Dillon Jones,23,OKC,SF,54,3,551,4.4,11.6,.383,1.4,5.5,.254,3.0,6.1,.500,.444,1.5,2.4,.607,2.6,7.9,10.5,5.1,1.4,0.3,2.4,4.7,11.8,103,109,,jonesdi01
363,Jordan Goodwin,26,LAL,PG,29,5,543,5.7,13.0,.438,2.4,6.2,.382,3.4,6.9,.487,.528,0.8,1.0,.818,3.4,6.7,10.1,3.8,2.7,1.0,2.4,3.9,14.6,111,112,,goodwjo01
364,Richaun Holmes,31,WAS,PF,31,7,534,8.0,12.4,.647,0.0,0.3,.000,8.0,12.1,.662,.647,4.5,5.3,.833,5.5,10.2,15.8,3.7,0.8,2.0,1.9,4.4,20.5,139,117,,holmeri01
365,Mouhamed Gueye,22,ATL,PF,33,28,533,6.3,15.0,.421,1.8,7.1,.259,4.5,7.9,.567,.482,2.8,3.7,.762,3.9,8.3,12.2,2.4,2.5,2.9,1.3,4.8,17.3,114,111,,gueyemo02
366,Bismack Biyombo,32,SAS,C,28,26,528,6.1,10.4,.588,0.0,0.0,,6.1,10.4,.588,.588,0.9,2.3,.400,3.9,10.5,14.5,2.8,1.5,2.1,2.5,4.8,13.2,111,114,,biyombi01
367,Jaylen Clark,23,MIN,SG,40,4,522,5.3,11.3,.467,2.1,4.8,.431,3.2,6.5,.493,.558,2.7,3.5,.784,2.5,2.6,5.0,2.5,3.4,0.2,0.8,5.8,15.4,130,111,,clarkja02
368,Rob Dillingham,20,MIN,PG,49,1,516,8.9,20.2,.441,2.4,7.1,.338,6.5,13.1,.496,.500,0.8,1.4,.533,1.1,3.6,4.8,9.4,1.9,0.1,5.1,3.5,20.9,99,114,,dilliro01
369,Colby Jones,22,2TM,SG,39,0,515,5.5,12.0,.457,1.5,4.6,.327,4.0,7.4,.538,.519,2.1,3.3,.657,2.0,6.1,8.1,4.1,2.4,1.2,2.1,3.4,14.6,109,116,,jonesco02
370,Craig Porter Jr.,24,CLE,PG,51,1,513,6.8,13.1,.514,2.0,4.5,.438,4.8,8.6,.554,.589,2.2,3.0,.719,1.8,4.5,6.3,6.7,1.6,1.4,3.6,2.3,17.6,116,113,,portecr01
371,Tristan Vukcevic,21,WAS,C,35,1,513,11.1,22.4,.496,3.5,9.5,.373,7.6,13.0,.586,.574,4.8,6.2,.776,2.4,9.6,12.1,3.6,1.0,2.1,3.9,5.3,30.6,110,117,,vukcetr01
372,Elfrid Payton,30,2TM,PG,24,9,511,3.8,11.6,.328,0.1,0.6,.167,3.7,11.0,.336,.332,0.4,0.7,.571,1.4,6.1,7.5,15.8,2.3,1.0,5.6,3.4,8.1,89,118,,paytoel01
373,Jamal Cain,25,NOP,SF,37,0,502,6.6,15.2,.430,2.5,7.7,.325,4.1,7.5,.538,.513,3.3,4.8,.680,2.6,5.6,8.2,2.1,2.2,0.9,2.1,4.4,18.9,109,120,,cainja01
374,Keaton Wallace,25,ATL,PG,31,5,501,6.1,15.1,.401,2.5,7.7,.329,3.5,7.5,.475,.485,1.0,1.0,1.000,0.7,4.0,4.7,7.6,2.6,0.8,3.1,3.6,15.7,103,116,,wallake01
375,Jock Landale,29,HOU,C,42,3,500,7.9,14.8,.533,1.1,2.5,.423,6.8,12.3,.556,.569,2.6,3.9,.675,5.5,7.9,13.3,3.6,1.3,1.0,2.0,4.8,19.5,126,111,,landajo01
376,Vince Williams Jr.,24,MEM,SG,27,5,499,6.2,15.6,.401,2.4,8.9,.274,3.8,6.7,.569,.479,1.8,2.2,.792,2.0,7.1,9.1,5.1,1.1,0.7,3.1,4.2,16.7,104,115,,willivi01
377,Wendell Moore Jr.,23,2TM,SG,36,1,499,5.8,12.3,.468,1.4,4.0,.341,4.4,8.3,.529,.524,1.8,2.1,.818,2.9,6.3,9.3,4.1,2.0,0.5,2.6,3.0,14.6,110,115,,moorewe01
378,Brandon Williams,25,DAL,PG,33,3,487,9.7,18.7,.521,2.4,6.0,.400,7.4,12.7,.578,.585,5.5,6.6,.833,1.2,4.6,5.8,7.5,2.4,0.5,3.9,3.3,27.3,120,116,,willibr03
379,A.J. Lawson,24,TOR,SG,26,2,486,7.9,18.8,.421,3.3,10.0,.327,4.7,8.8,.528,.508,4.3,6.2,.683,2.0,6.5,8.5,3.1,1.3,0.6,1.5,4.4,23.4,113,116,,lawsoaj01
380,Grant Williams,26,CHO,PF,16,7,479,5.5,12.6,.439,2.8,7.6,.365,2.8,5.0,.551,.549,3.2,3.8,.838,1.8,6.6,8.4,3.8,1.8,1.3,2.9,4.7,17.0,112,116,,willigr01
381,Lonnie Walker IV,26,PHI,SG,20,7,477,9.2,21.9,.420,4.7,13.1,.354,4.5,8.8,.518,.526,2.5,3.1,.800,0.6,5.9,6.5,5.2,1.0,0.5,2.6,2.8,25.5,108,121,,walkelo01
382,Duop Reath,28,POR,C,46,0,469,7.3,17.2,.422,3.5,11.0,.321,3.7,6.2,.600,.524,2.1,2.3,.909,4.6,5.0,9.5,2.7,1.2,1.5,1.7,4.2,20.1,120,116,,reathdu01
383,Reece Beekman,23,2TM,PG,36,4,469,3.7,11.4,.327,0.7,4.2,.175,3.0,7.1,.418,.360,1.7,2.2,.762,1.4,2.8,4.1,6.7,3.5,0.2,2.2,3.8,9.9,95,115,,beekmre01
384,Kai Jones,24,2TM,C,40,6,468,9.1,11.4,.798,0.1,0.5,.200,9.0,10.8,.827,.803,2.4,3.3,.719,4.2,8.9,13.0,2.6,1.6,2.4,1.9,5.2,20.6,147,111,,joneska01
385,Larry Nance Jr.,32,ATL,PF,24,3,463,8.1,15.7,.516,3.4,7.7,.447,4.6,8.0,.582,.626,0.9,1.3,.692,2.3,8.1,10.4,3.8,2.0,1.3,1.6,3.7,20.5,125,114,,nancela02
386,Collin Gillespie,25,PHO,PG,33,9,461,7.3,17.0,.430,4.2,9.7,.433,3.1,7.3,.426,.554,2.0,2.4,.864,2.4,6.0,8.4,8.4,2.3,0.5,1.8,3.2,20.8,126,119,,gilleco01
387,Rayan Rupert,20,POR,SG,52,0,460,6.1,15.0,.408,1.7,6.2,.271,4.4,8.8,.506,.465,2.4,3.2,.767,2.7,4.6,7.4,2.6,1.7,0.4,3.2,3.9,16.4,99,117,,ruperra01
388,GG Jackson II,20,MEM,PF,29,3,459,7.5,20.2,.372,3.2,9.6,.337,4.3,10.5,.404,.452,2.9,4.1,.725,2.7,6.6,9.3,2.9,1.2,0.5,3.1,3.0,21.2,99,115,,jacksgg01
389,Jaylon Tyson,22,CLE,SG,47,3,453,6.8,15.8,.430,2.1,6.2,.345,4.7,9.7,.484,.497,2.0,2.5,.792,3.9,6.3,10.2,4.7,1.4,0.3,2.8,5.3,17.7,111,114,,tysonja01
390,Bol Bol,25,PHO,PF,36,10,448,10.6,20.2,.525,3.5,10.3,.344,7.1,9.9,.711,.612,2.2,2.9,.769,2.2,9.3,11.5,2.4,1.0,2.8,2.2,2.2,26.9,117,117,,bolbo01
391,Paul Reed,25,DET,C,45,0,438,7.9,15.6,.507,0.9,3.1,.286,7.0,12.5,.561,.535,3.5,4.6,.762,4.4,9.1,13.5,4.8,4.3,2.7,2.9,8.2,20.2,118,103,,reedpa01
392,Colin Castleton,24,3TM,C,26,4,432,5.1,10.9,.469,0.2,1.8,.125,4.9,9.2,.537,.480,3.2,4.2,.763,5.9,7.7,13.6,3.1,0.9,1.1,2.6,5.7,13.7,114,116,,castlco01
393,Trevelin Queen,27,ORL,SG,31,2,430,6.5,17.1,.381,2.6,8.9,.286,3.9,8.1,.486,.456,2.1,2.4,.857,3.0,3.3,6.3,4.4,3.6,1.2,2.6,4.4,17.7,103,108,,queentr01
394,Malaki Branham,21,SAS,SG,47,0,427,9.8,21.5,.458,3.8,9.5,.405,6.0,12.0,.500,.547,3.1,3.7,.818,0.8,5.0,5.8,4.3,1.2,0.2,3.8,3.3,26.6,104,120,,branhma01
395,Jordan Miller,25,LAC,SF,37,0,420,6.8,15.7,.433,0.9,4.5,.211,5.9,11.3,.521,.463,3.3,4.1,.800,2.7,4.1,6.8,4.0,2.0,0.6,3.0,3.0,17.8,103,112,,millejo02
396,Mo Bamba,26,2TM,C,32,2,413,6.2,13.3,.464,1.8,6.4,.278,4.4,6.9,.638,.531,2.3,3.2,.704,3.8,13.4,17.2,2.1,1.1,3.7,2.4,6.7,16.4,111,106,,bambamo01
397,David Roddy,23,3TM,PF,33,3,410,6.5,14.4,.456,2.2,7.0,.311,4.4,7.4,.594,.532,2.3,3.0,.769,1.5,8.2,9.6,4.0,1.6,1.0,2.5,2.3,17.6,109,115,,roddyda01
398,Taj Gibson,39,CHO,C,37,11,409,5.7,11.4,.495,0.1,0.2,.500,5.5,11.2,.495,.500,1.4,2.4,.600,6.1,8.3,14.4,2.5,1.1,2.2,3.0,6.5,12.9,105,115,,gibsota01
399,Ousmane Dieng,21,OKC,C,37,1,405,6.4,14.8,.432,2.7,8.4,.324,3.7,6.4,.574,.524,1.3,1.9,.688,2.1,7.5,9.6,3.7,2.0,0.8,2.1,3.9,16.8,109,108,,diengou01
400,Jordan Walsh,20,BOS,PF,52,1,403,3.7,10.3,.361,1.9,6.8,.273,1.9,3.5,.536,.452,0.9,1.5,.583,2.9,5.7,8.6,2.4,1.5,1.4,2.1,3.7,10.2,99,112,,walshjo01
401,Hunter Tyson,24,DEN,PF,51,2,400,5.4,14.4,.375,2.8,8.9,.311,2.6,5.5,.478,.471,2.5,3.4,.750,3.0,6.4,9.4,2.4,1.2,0.7,1.7,5.3,16.1,109,118,,tysonhu01
402,Anthony Gill,32,WAS,PF,51,0,397,5.2,10.5,.489,1.2,3.7,.323,4.0,6.8,.579,.545,4.0,6.0,.660,2.2,5.8,7.9,1.9,1.1,0.2,1.2,3.6,15.5,119,122,,gillan01
403,Devin Carter,22,SAC,PG,36,0,396,5.8,15.7,.370,2.2,7.5,.295,3.6,8.2,.439,.441,3.2,5.4,.591,2.3,7.0,9.4,5.1,2.6,0.5,2.2,4.8,17.0,104,114,,cartede02
404,Jeff Green,38,HOU,PF,32,3,396,7.5,14.9,.504,3.6,9.7,.367,3.9,5.2,.762,.624,2.6,3.2,.808,1.4,5.8,7.1,2.5,0.7,0.5,1.1,3.9,21.1,134,114,,greenje02
405,Trey Jemison,25,2TM,C,38,0,392,5.1,9.2,.554,0.0,0.0,,5.1,9.2,.554,.554,1.6,4.1,.394,5.5,7.6,13.1,2.0,1.1,1.9,3.0,8.6,11.8,104,116,,jemistr01
406,Reggie Jackson,34,PHI,PG,31,1,384,6.7,17.1,.391,3.2,9.5,.338,3.5,7.6,.458,.485,0.9,1.2,.778,1.0,4.4,5.4,5.8,2.1,0.4,2.2,4.4,17.5,104,120,,jacksre01
407,Baylor Scheierman,24,BOS,SG,31,2,384,5.1,14.4,.355,3.4,10.7,.317,1.7,3.7,.464,.473,1.2,1.6,.750,2.5,6.0,8.5,4.3,2.2,0.3,1.6,2.9,14.8,111,111,,scheiba01
408,Quenton Jackson,26,IND,PG,28,7,381,7.3,15.4,.475,1.9,5.0,.375,5.4,10.3,.524,.537,3.9,5.0,.775,1.8,3.8,5.6,6.7,2.6,0.6,2.0,5.4,20.4,121,114,,jacksqu01
409,Alex Len,31,2TM,C,46,7,380,4.1,8.1,.508,0.3,1.2,.222,3.9,7.0,.556,.524,1.0,2.2,.471,4.9,7.3,12.2,4.9,1.2,2.7,2.6,7.2,9.5,114,114,,lenal01
410,Johnny Furphy,20,IND,SG,50,0,379,4.4,11.7,.380,1.9,6.3,.300,2.5,5.3,.476,.462,2.3,2.8,.818,2.9,6.1,9.0,2.4,2.3,1.4,1.5,5.2,13.1,108,113,,furphjo01
411,Charles Bassey,24,SAS,C,36,1,376,8.7,15.0,.581,0.0,0.0,,8.7,15.0,.581,.581,2.7,4.2,.636,7.2,12.3,19.5,2.2,1.8,3.9,3.0,6.4,20.2,118,110,,bassech01
412,Dominick Barlow,21,ATL,PF,35,4,375,7.5,14.1,.531,0.9,3.4,.259,6.6,10.7,.616,.562,2.6,4.1,.636,4.4,6.2,10.6,2.4,1.1,2.0,0.6,5.9,18.5,129,116,,barlodo01
413,Danté Exum,29,DAL,PG,20,13,372,8.3,17.4,.478,3.0,6.9,.434,5.3,10.5,.506,.563,3.0,4.0,.742,0.5,3.8,4.3,7.3,1.6,0.4,2.9,4.4,22.6,116,119,,exumda01
414,Damion Baugh,24,CHO,SG,15,2,370,5.6,17.3,.323,1.6,7.4,.214,4.0,9.8,.405,.369,1.7,2.0,.867,1.9,4.8,6.6,7.4,2.0,0.3,4.1,2.9,14.5,87,118,,baughda01
415,Jaden Springer,22,2TM,PG,43,2,365,4.7,12.0,.389,1.6,6.4,.250,3.1,5.6,.548,.456,3.6,5.1,.711,2.3,5.5,7.8,4.4,3.2,0.5,2.1,5.6,14.6,110,114,,sprinja01
416,Robert Williams,27,POR,C,20,3,351,6.9,10.8,.641,0.1,0.4,.333,6.8,10.4,.653,.647,2.1,2.4,.882,4.8,11.5,16.3,2.9,1.8,4.6,2.4,4.3,16.1,130,107,,williro04
417,Doug McDermott,33,SAC,SF,42,3,342,7.1,16.7,.427,6.3,14.4,.436,0.9,2.3,.375,.615,0.4,0.7,.600,0.4,2.7,3.1,1.0,0.6,0.3,0.9,4.3,21.0,119,122,,mcderdo01
418,Christian Koloko,24,LAL,C,37,0,342,5.8,9.5,.606,0.0,0.6,.000,5.8,8.9,.645,.606,1.4,2.0,.714,5.0,8.2,13.2,2.3,1.2,2.3,1.7,6.3,12.9,128,113,,kolokch01
419,Terrence Shannon Jr.,24,MIN,SG,32,1,339,8.0,16.6,.482,1.6,4.5,.355,6.4,12.1,.530,.531,2.5,3.1,.810,1.5,5.4,6.8,4.7,1.0,0.7,2.2,3.9,20.1,114,114,,shannte01
420,Keion Brooks Jr.,24,NOP,SF,14,6,332,7.7,15.9,.486,2.0,6.3,.326,5.7,9.6,.591,.550,3.2,4.4,.733,1.8,6.7,8.5,1.9,1.5,1.5,1.8,4.4,20.7,114,120,,brookke02
421,Tristan Thompson,33,CLE,C,40,0,328,4.5,10.4,.437,0.0,0.4,.000,4.5,10.0,.456,.437,1.0,4.4,.233,4.7,15.0,19.6,3.5,0.3,1.6,2.1,5.3,10.1,100,109,,thomptr01
422,Maxwell Lewis,22,2TM,SF,28,1,327,6.8,16.4,.417,2.9,7.6,.380,4.0,8.8,.448,.505,1.1,1.5,.700,2.7,5.6,8.4,2.9,1.4,1.1,2.1,4.4,17.6,104,117,,lewisma05
423,Jevon Carter,29,CHI,PG,36,1,321,8.0,21.2,.377,5.1,15.3,.333,2.9,6.0,.488,.497,1.2,1.5,.800,0.6,5.1,5.7,5.8,1.9,0.4,1.6,2.2,22.2,107,117,,carteje01
424,Patty Mills,36,2TM,PG,29,0,321,5.4,14.4,.375,3.9,11.3,.347,1.5,3.2,.476,.510,2.0,2.1,.929,0.6,2.7,3.3,3.9,2.0,0.5,2.6,3.6,16.7,105,121,,millspa02
425,Tre Mann,23,CHO,PG,13,0,319,10.8,24.8,.435,3.7,9.2,.400,7.1,15.6,.455,.509,2.9,3.2,.905,1.8,4.0,5.9,6.0,1.1,0.6,3.9,3.7,28.2,105,120,,manntr01
426,Jalen Hood-Schifino,21,2TM,SG,15,0,315,5.8,15.3,.378,2.2,7.2,.304,3.6,8.1,.442,.449,2.8,3.3,.857,0.5,3.8,4.2,5.8,0.8,1.1,2.8,3.9,16.6,100,122,,hoodsja01
427,Torrey Craig,34,2TM,SF,26,4,314,5.9,14.0,.422,3.7,10.3,.364,2.2,3.7,.583,.556,1.2,1.9,.667,4.2,7.2,11.4,2.6,1.2,1.9,1.2,5.3,16.8,121,112,,craigto01
428,Jordan McLaughlin,28,2TM,PG,46,0,314,4.8,11.2,.431,2.9,7.1,.413,1.9,4.0,.462,.563,2.6,3.4,.773,0.9,3.7,4.7,7.9,2.5,0.2,2.5,2.8,15.2,122,118,,mclaujo01
429,Matisse Thybulle,27,POR,SG,15,5,312,6.5,13.7,.477,3.3,7.5,.438,3.3,6.2,.525,.597,1.1,2.3,.467,2.2,5.9,8.1,4.4,5.1,1.4,2.0,2.2,17.4,119,107,,thybuma01
430,Isaac Jones,24,SAC,PF,40,0,304,8.7,13.4,.651,0.5,1.3,.375,8.2,12.1,.680,.669,3.7,5.8,.639,3.5,5.6,9.2,1.9,0.8,1.6,2.6,4.8,21.6,124,118,,jonesis01
431,Tyler Kolek,23,NYK,PG,41,0,296,4.5,13.7,.329,2.3,7.9,.298,2.2,5.9,.371,.415,2.2,2.8,.765,1.3,3.2,4.5,11.7,2.0,0.7,3.0,4.4,13.6,109,116,,kolekty01
432,Mitchell Robinson,26,NYK,C,17,3,290,6.3,9.6,.661,0.0,0.0,,6.3,9.6,.661,.661,2.2,3.3,.684,8.9,8.4,17.3,2.2,2.7,3.1,1.7,4.4,14.9,143,108,,robinmi01
433,Josh Minott,22,MIN,SF,46,0,276,7.9,16.1,.489,2.5,7.7,.326,5.4,8.4,.638,.567,3.0,3.4,.895,2.1,6.3,8.4,3.2,2.7,2.1,2.0,6.1,21.3,121,108,,minotjo01
434,Kobe Brown,25,LAC,PF,40,0,272,6.0,13.0,.458,1.1,4.7,.231,4.9,8.3,.587,.500,0.9,1.3,.714,3.4,8.3,11.8,4.3,1.3,0.7,2.2,4.2,13.9,110,111,,brownko01
435,Dru Smith,27,MIA,SG,14,1,268,5.8,11.4,.508,3.0,5.6,.533,2.8,5.8,.484,.639,1.7,2.2,.750,2.2,4.5,6.7,4.3,3.9,1.1,3.2,5.6,16.2,115,109,,smithdr01
436,Isaiah Wong,24,CHO,SG,20,0,265,7.6,19.5,.390,2.4,6.1,.394,5.2,13.4,.389,.452,4.6,6.3,.735,2.6,3.3,5.9,5.2,2.0,0.0,3.3,3.9,22.3,103,119,,wongis01
437,Marvin Bagley III,25,2TM,PF,31,2,265,9.8,18.9,.519,0.5,3.4,.158,9.3,15.5,.598,.533,4.1,6.2,.657,6.8,8.2,14.9,2.0,1.6,1.4,2.1,3.2,24.2,117,115,,baglema01
438,Oscar Tshiebwe,25,UTA,C,14,1,255,7.9,13.2,.600,0.0,0.0,,7.9,13.2,.600,.600,4.3,5.8,.742,8.7,14.3,23.0,1.7,2.4,0.2,1.9,4.5,20.1,135,114,,tshieos01
439,Drew Timme,24,BRK,PF,9,2,254,8.8,20.0,.441,1.8,6.9,.257,7.1,13.1,.537,.485,2.0,3.1,.625,3.3,9.4,12.7,3.9,0.8,0.2,2.9,4.1,21.4,100,117,,timmedr01
440,Marcus Bagley,23,PHI,SF,10,4,253,5.3,13.4,.391,1.0,6.2,.156,4.3,7.2,.595,.428,1.6,1.9,.800,4.5,9.2,13.6,1.9,1.8,2.3,1.4,3.1,13.1,105,115,,baglema02
441,Cam Spencer,24,MEM,SG,25,1,252,6.3,15.1,.415,3.5,9.6,.365,2.8,5.5,.500,.530,3.5,3.5,1.000,2.2,3.3,5.5,6.3,1.7,0.2,1.1,4.2,19.6,134,117,,spencca01
442,Kevin Love,36,MIA,PF,23,9,251,8.1,22.9,.357,4.8,13.3,.358,3.4,9.5,.354,.461,3.2,4.6,.696,4.4,14.3,18.7,4.4,3.0,0.8,2.8,4.2,24.2,103,106,,loveke01
443,Pat Spencer,28,GSW,PG,39,0,250,8.0,19.7,.406,1.0,4.3,.227,7.0,15.4,.456,.431,2.1,2.9,.733,2.9,6.0,9.0,9.3,2.7,0.6,3.5,3.9,19.1,103,111,,spencpa01
444,JT Thor,22,2TM,PF,20,0,249,4.8,11.3,.424,1.1,4.0,.286,3.6,7.3,.500,.475,2.9,4.2,.682,3.8,5.4,9.2,1.1,1.5,1.7,1.7,3.3,13.6,106,118,,thorjt01
445,Branden Carlson,25,OKC,C,32,0,246,8.4,18.9,.443,4.3,12.9,.333,4.1,6.0,.677,.557,2.7,3.5,.778,3.3,7.2,10.5,2.7,1.0,4.1,1.4,4.3,23.8,122,106,,carlsbr01
446,Dariq Whitehead,20,BRK,SF,20,0,246,7.9,19.4,.406,6.7,15.0,.446,1.2,4.5,.273,.578,0.6,1.0,.600,0.8,5.1,5.9,2.4,1.2,0.2,3.0,4.5,23.1,102,118,,whiteda01
447,Johnny Davis,22,WAS,SG,34,0,242,6.3,15.3,.410,1.4,5.7,.241,4.9,9.6,.510,.455,1.8,2.9,.600,2.0,5.5,7.5,2.2,2.9,1.2,1.4,3.5,15.7,99,117,,davisjo06
448,Jaylen Martin,21,2TM,SF,16,0,239,6.2,14.7,.419,1.4,4.6,.304,4.8,10.2,.471,.466,1.8,2.0,.900,2.2,6.6,8.8,3.4,1.8,0.0,2.4,2.8,15.5,99,120,,martija02
449,Bones Hyland,24,2TM,PG,24,0,239,9.7,24.3,.398,6.6,16.9,.390,3.1,7.4,.417,.534,4.7,5.4,.885,1.0,4.1,5.2,6.6,3.7,0.8,5.2,6.0,30.7,107,108,,hylanbo01
450,Xavier Tillman Sr.,26,BOS,C,33,2,231,2.8,11.5,.245,1.1,6.9,.156,1.7,4.6,.381,.292,0.7,0.9,.750,2.2,7.2,9.3,1.5,2.4,1.1,3.0,3.9,7.4,67,109,,tillmxa01
451,Garrett Temple,38,TOR,SG,28,0,227,3.8,12.7,.300,1.3,5.9,.214,2.5,6.8,.375,.350,2.3,2.5,.917,1.9,4.2,6.1,6.6,3.6,0.4,2.1,4.9,11.2,98,112,,templga01
452,Jared Rhoden,25,2TM,SG,14,2,227,8.9,18.5,.483,2.5,8.3,.308,6.4,10.2,.625,.552,4.7,5.3,.880,3.0,5.9,8.9,3.4,2.1,0.4,1.9,4.2,25.1,122,115,,rhodeja01
453,Luka Garza,26,MIN,C,39,0,219,11.7,23.7,.495,2.3,8.1,.278,9.5,15.5,.609,.543,5.4,7.9,.686,7.0,5.2,12.2,2.5,1.4,0.7,2.7,6.5,31.1,118,114,,garzalu01
454,Ariel Hukporti,22,NYK,C,25,1,217,4.8,7.1,.677,0.0,0.0,,4.8,7.1,.677,.677,1.4,3.0,.462,3.2,8.5,11.7,2.5,0.2,3.4,4.8,7.3,11.0,95,113,,hukpoar01
455,Alex Reese,25,2TM,PF,15,0,216,5.9,12.3,.481,3.4,9.4,.366,2.5,3.0,.846,.620,2.1,2.7,.750,2.1,8.7,10.7,0.9,2.3,2.3,1.4,4.8,17.3,122,114,,reeseal01
456,Dario Šarić,30,DEN,C,16,4,210,4.8,13.3,.362,1.6,6.0,.269,3.2,7.3,.438,.422,1.6,2.3,.700,3.2,8.2,11.4,5.3,1.6,0.2,3.4,4.4,12.8,97,116,,saricda01
457,Adam Flagler,25,OKC,SG,37,0,203,5.9,22.7,.260,3.3,17.0,.194,2.6,5.7,.458,.333,0.2,0.5,.500,1.7,4.7,6.4,2.8,1.9,0.7,0.9,3.5,15.4,80,110,,flaglad01
